chromosome	start	end	segVal	sample
8	6240001	6930000	5.22772772463589	JBLAB-4980
8	8100001	9870000	2.12327529074552	JBLAB-4980
8	9870001	11850000	2.91852862494399	JBLAB-4980
8	12570001	29670000	2.04783681334502	JBLAB-4980
8	29670001	39240000	2.81656197631299	JBLAB-4980
8	39240001	39390000	0.659625946245169	JBLAB-4980
8	39390001	43260000	2.93673921086027	JBLAB-4980
8	43290001	73200000	2.18772792614971	JBLAB-4980
8	73200001	73320000	0.708382972426527	JBLAB-4980
8	73320001	80130000	2.04093731433964	JBLAB-4980
8	80130001	98940000	3.75299125973339	JBLAB-4980
8	98940001	100470000	5.02236005449914	JBLAB-4980
8	100470001	101160000	3.3554239534526	JBLAB-4980
8	101160001	104580000	4.97188119726349	JBLAB-4980
8	104580001	110100000	6.86733720063109	JBLAB-4980
8	110100001	112740000	4.92403798728331	JBLAB-4980
8	112740001	136050000	3.18318895704683	JBLAB-4980
8	136050001	137190000	4.47784267703013	JBLAB-4980
8	137190001	137850000	6.5382408353488	JBLAB-4980
8	137850001	143610000	4.50949768268586	JBLAB-4980
8	143610001	146310000	3.24522634633563	JBLAB-4980
9	210001	33150000	4.76357421460349	JBLAB-4980
9	33150001	33930000	7.06380979852147	JBLAB-4980
9	33930001	71100000	4.76546776301078	JBLAB-4980
9	71100001	80430000	3.48943599428133	JBLAB-4980
9	80430001	81060000	1.9052183806837	JBLAB-4980
9	81060001	116040000	2.59556015982399	JBLAB-4980
9	116040001	116340000	3.73525879576852	JBLAB-4980
9	116340001	1.41e+08	2.23693345772032	JBLAB-4980
10	120001	22590000	4.21724639244244	JBLAB-4980
10	22590001	37890000	3.51942870084315	JBLAB-4980
10	37980001	49920000	1.90461719880632	JBLAB-4980
10	49920001	61710000	4.09618571263176	JBLAB-4980
10	61710001	61980000	3.00632275762968	JBLAB-4980
10	61980001	92940000	2.03600879963859	JBLAB-4980
10	92940001	135420000	2.81212332917208	JBLAB-4980
11	210001	36150000	1.95417726559781	JBLAB-4980
11	36150001	36510000	3.75000898396142	JBLAB-4980
11	36510001	37770000	1.93748048559492	JBLAB-4980
11	37770001	62820000	2.82645003472806	JBLAB-4980
11	62880001	63090000	1.28761247121436	JBLAB-4980
11	63120001	130470000	2.94045756769553	JBLAB-4980
11	130470001	134940000	2.40183349612487	JBLAB-4980
12	180001	3450000	4.7677945667628	JBLAB-4980
12	3450001	9540000	2.85028955358213	JBLAB-4980
12	9720001	11370000	1.92913254457613	JBLAB-4980
12	11370001	25350000	2.87319890184817	JBLAB-4980
12	25350001	44190000	3.92969340198868	JBLAB-4980
12	44190001	44460000	5.70369835503161	JBLAB-4980
12	44460001	47550000	7.26362850563078	JBLAB-4980
12	47550001	81720000	1.9614627109922	JBLAB-4980
12	81720001	85020000	0.998903556343292	JBLAB-4980
12	85020001	113310000	1.97438798041561	JBLAB-4980
12	113310001	133830000	2.80116907650637	JBLAB-4980
13	19530001	47340000	1.02285468994024	JBLAB-4980
13	47340001	115110000	2.00316093151964	JBLAB-4980
14	20190001	48300000	3.87205026572892	JBLAB-4980
14	48300001	55770000	3.01298147397413	JBLAB-4980
14	55770001	107310000	1.94853018671382	JBLAB-4980
15	22320001	33270000	2.89838162406955	JBLAB-4980
15	33270001	52290000	0.993870626384883	JBLAB-4980
15	52290001	56940000	1.89047147664094	JBLAB-4980
15	56940001	59490000	1.00703243581826	JBLAB-4980
15	59520001	102390000	2.0120827702586	JBLAB-4980
16	90001	53670000	1.90961658441569	JBLAB-4980
16	53670001	90150000	0.962736817860343	JBLAB-4980
17	1	13590000	2.73355938318548	JBLAB-4980
17	13590001	30960000	1.94834078941877	JBLAB-4980
17	30960001	44190000	2.76849373323362	JBLAB-4980
17	44190001	44280000	5.16335441325345	JBLAB-4980
17	44790001	50310000	2.77018014347089	JBLAB-4980
17	50310001	55950000	3.72409015776068	JBLAB-4980
17	55950001	76650000	2.84810316238258	JBLAB-4980
17	76650001	81090000	4.73035481602179	JBLAB-4980
18	150001	12390000	5.81654495953465	JBLAB-4980
18	12390001	14040000	4.53923437535197	JBLAB-4980
18	14040001	19110000	5.95390607052323	JBLAB-4980
18	19110001	20370000	2.09084980515995	JBLAB-4980
18	20370001	31860000	6.10287389068185	JBLAB-4980
18	31860001	32430000	7.29070955697428	JBLAB-4980
18	32430001	78030000	2.01798750239788	JBLAB-4980
19	270001	1200000	2.45406674800929	JBLAB-4980
19	1200001	5100000	1.97518731008047	JBLAB-4980
19	5100001	13470000	3.80216905902514	JBLAB-4980
19	13470001	20160000	2.82631926652696	JBLAB-4980
19	20160001	35550000	3.68081558172448	JBLAB-4980
19	35550001	39150000	2.91879350497213	JBLAB-4980
19	39150001	50910000	1.86229299314001	JBLAB-4980
19	50910001	59100000	2.7329140900043	JBLAB-4980
20	60001	16500000	2.2030014663786	JBLAB-4980
20	16500001	20400000	2.98179452866062	JBLAB-4980
20	20400001	46440000	4.17660788237661	JBLAB-4980
20	46470001	62910000	3.54288764401233	JBLAB-4980
21	15480001	18990000	3.11596934931245	JBLAB-4980
21	18990001	25080000	4.12386919285742	JBLAB-4980
21	25080001	48090000	3.17930485706322	JBLAB-4980
22	17280001	37770000	3.6698117208138	JBLAB-4980
22	37770001	50610000	1.70259357226363	JBLAB-4980
22	50610001	51180000	2.84447521524815	JBLAB-4980
1	840001	81270000	1.98244740720493	JBLAB-19311
1	81270001	120540000	1.03623057363491	JBLAB-19311
1	121200001	249210000	2.01661416412949	JBLAB-19311
2	30001	32610000	1.97693206684187	JBLAB-19311
2	32610001	33330000	4.26184222928225	JBLAB-19311
2	33330001	43470000	2.05420830074931	JBLAB-19311
2	43470001	98640000	2.9986253708188	JBLAB-19311
2	98640001	200850000	2.00540677660143	JBLAB-19311
2	200850001	2.43e+08	1.01046097219976	JBLAB-19311
3	90001	93570000	1.05004727499231	JBLAB-19311
3	93660001	150120000	2.04571231165722	JBLAB-19311
3	150120001	164160000	3.09374748263524	JBLAB-19311
3	164160001	197820000	4.12527401913391	JBLAB-19311
4	90001	190800000	1.02810682135051	JBLAB-19311
5	60001	22980000	2.93295582067008	JBLAB-19311
5	22980001	42030000	2.02484341961526	JBLAB-19311
5	42030001	43530000	3.74938091727771	JBLAB-19311
5	43530001	45900000	1.91232067873725	JBLAB-19311
5	49560001	100230000	1.03741338724878	JBLAB-19311
5	100230001	180690000	1.98063249555414	JBLAB-19311
6	210001	57120000	2.03517578083696	JBLAB-19311
6	57120001	148170000	3.08080740245753	JBLAB-19311
6	148170001	170910000	1.03539421006818	JBLAB-19311
7	30001	6480000	0.994563118854317	JBLAB-19311
7	6480001	9150000	2.13140097775479	JBLAB-19311
7	9150001	57630000	1.04561838856264	JBLAB-19311
7	62610001	159120000	1.93083029954354	JBLAB-19311
8	180001	39240000	1.89120472452035	JBLAB-19311
8	39240001	39390000	-0.509147998886335	JBLAB-19311
8	39390001	146310000	2.05995360491994	JBLAB-19311
9	210001	38790000	1.0087446270338	JBLAB-19311
9	71040001	1.41e+08	2.00413059862276	JBLAB-19311
10	120001	57630000	1.88543226062913	JBLAB-19311
10	57630001	89490000	1.01086158578372	JBLAB-19311
10	89490001	89700000	0.0763958122687261	JBLAB-19311
10	89700001	107520000	0.97715902316818	JBLAB-19311
10	107520001	135420000	1.96298884087923	JBLAB-19311
11	210001	29970000	1.01106191145373	JBLAB-19311
11	29970001	40440000	3.14853753818971	JBLAB-19311
11	40440001	101010000	1.96649822190025	JBLAB-19311
11	101010001	101520000	3.0427713715024	JBLAB-19311
11	101520001	134940000	1.97294440322866	JBLAB-19311
12	180001	810000	2.99738150844881	JBLAB-19311
12	810001	34350000	4.11058037567015	JBLAB-19311
12	38460001	133830000	2.00759524228478	JBLAB-19311
13	19530001	115110000	1.01951564866699	JBLAB-19311
14	20190001	107310000	2.01409313095004	JBLAB-19311
15	22320001	102390000	0.97424415169481	JBLAB-19311
16	90001	31950000	0.905298261324743	JBLAB-19311
16	34230001	35130000	1.93942672725697	JBLAB-19311
16	46530001	90150000	0.960555409416854	JBLAB-19311
17	1	780000	3.06040164241748	JBLAB-19311
17	780001	1380000	4.27557145404015	JBLAB-19311
17	1380001	5250000	2.9726778407744	JBLAB-19311
17	5250001	22140000	0.910806368573193	JBLAB-19311
17	25380001	28470000	3.05655217748673	JBLAB-19311
17	28470001	34440000	0.969354431504078	JBLAB-19311
17	34830001	81090000	2.01047813230361	JBLAB-19311
18	150001	4830000	3.97835426228149	JBLAB-19311
18	4830001	19470000	3.00768204514772	JBLAB-19311
18	19470001	78030000	0.999948611049714	JBLAB-19311
19	270001	7230000	1.08642692026184	JBLAB-19311
19	7230001	28830000	2.06788205617509	JBLAB-19311
19	28830001	32850000	5.08236567286431	JBLAB-19311
19	32850001	33690000	5.92857980600479	JBLAB-19311
19	33690001	44760000	4.78349487909621	JBLAB-19311
19	44760001	47550000	1.0279054277228	JBLAB-19311
19	47550001	59100000	1.95677196275541	JBLAB-19311
20	60001	62910000	2.03700989158286	JBLAB-19311
21	15480001	35070000	2.08185016609133	JBLAB-19311
21	35070001	48090000	1.02270233386578	JBLAB-19311
22	17280001	51180000	0.940317419674188	JBLAB-19311
1	840001	990000	4.43422911530858	JBLAB-4981
1	1020001	3840000	3.28281126008646	JBLAB-4981
1	3840001	5910000	2.61489593353731	JBLAB-4981
1	5910001	15060000	3.28482262174126	JBLAB-4981
1	15060001	15600000	4.74145650032497	JBLAB-4981
1	15600001	16800000	6.88092527883145	JBLAB-4981
1	17280001	32910000	3.0977090074853	JBLAB-4981
1	32910001	33120000	4.78408224472898	JBLAB-4981
1	33120001	81390000	3.23928337756566	JBLAB-4981
1	81420001	8.4e+07	5.64950524493689	JBLAB-4981
1	84000001	94980000	3.62728299806474	JBLAB-4981
1	94980001	95550000	5.83203051468008	JBLAB-4981
1	95550001	120480000	3.46925410144968	JBLAB-4981
1	120480001	152070000	4.11916639062908	JBLAB-4981
1	152070001	153480000	3.33939335338684	JBLAB-4981
1	153480001	156810000	3.99325690177355	JBLAB-4981
1	156810001	157410000	5.76818470391117	JBLAB-4981
1	157410001	249210000	3.84340102458034	JBLAB-4981
2	30001	25140000	2.94475536518055	JBLAB-4981
2	25140001	25770000	4.07044161740335	JBLAB-4981
2	25770001	33900000	3.11004690402472	JBLAB-4981
2	33900001	34860000	2.40929406723288	JBLAB-4981
2	34860001	39030000	3.14243901147069	JBLAB-4981
2	39030001	39300000	5.18670395822501	JBLAB-4981
2	39300001	64020000	3.04060191375074	JBLAB-4981
2	64020001	64620000	4.3517912933531	JBLAB-4981
2	64620001	68850000	3.26919764397053	JBLAB-4981
2	68850001	71850000	4.32351020827446	JBLAB-4981
2	71850001	216510000	3.02529524375286	JBLAB-4981
2	216510001	217110000	4.0691297560724	JBLAB-4981
2	217110001	235290000	3.04588784281596	JBLAB-4981
2	235290001	236610000	4.23939779266819	JBLAB-4981
2	236610001	2.43e+08	3.06822270671862	JBLAB-4981
3	90001	22980000	2.97878348130645	JBLAB-4981
3	22980001	24450000	3.60437210210627	JBLAB-4981
3	24450001	42510000	2.99724078456712	JBLAB-4981
3	42510001	48150000	4.13643908908415	JBLAB-4981
3	48150001	48750000	5.51854741121115	JBLAB-4981
3	48780001	107400000	4.01564526267437	JBLAB-4981
3	107400001	107760000	7.05541023758174	JBLAB-4981
3	107760001	116220000	4.08152457071657	JBLAB-4981
3	116220001	116700000	0.829888740511126	JBLAB-4981
3	116700001	124770000	4.01627441112636	JBLAB-4981
3	124770001	125190000	2.10139309740452	JBLAB-4981
3	125190001	165570000	4.09285983305525	JBLAB-4981
3	165570001	166470000	5.81193752160358	JBLAB-4981
3	166470001	167010000	7.40189751840444	JBLAB-4981
3	167010001	169020000	6.02113806731471	JBLAB-4981
3	169020001	179190000	4.33291448504502	JBLAB-4981
3	179190001	182370000	3.70684887881265	JBLAB-4981
3	182370001	182670000	6.01293310957439	JBLAB-4981
3	182670001	186150000	4.25972622713498	JBLAB-4981
3	186150001	186780000	5.38872157247314	JBLAB-4981
3	186780001	197820000	4.31970077409502	JBLAB-4981
4	90001	190800000	1.99977181368728	JBLAB-4981
5	60001	66630000	3.89797908070165	JBLAB-4981
5	66630001	68820000	2.09352232416191	JBLAB-4981
5	70770001	95100000	4.0014729553466	JBLAB-4981
5	95100001	95220000	6.88046361327564	JBLAB-4981
5	95220001	112110000	3.87952195411825	JBLAB-4981
5	112110001	112410000	6.04081250184766	JBLAB-4981
5	112410001	123450000	3.85506379251577	JBLAB-4981
5	123450001	124980000	5.07501056455076	JBLAB-4981
5	124980001	129600000	3.99726764646763	JBLAB-4981
5	129600001	130080000	5.38320398665344	JBLAB-4981
5	130080001	180690000	3.8845531808665	JBLAB-4981
6	210001	20100000	4.45458806510457	JBLAB-4981
6	20100001	20550000	6.22382902890814	JBLAB-4981
6	20550001	34290000	4.09217847996183	JBLAB-4981
6	34290001	36330000	5.89283311265679	JBLAB-4981
6	36330001	97590000	3.83967492835397	JBLAB-4981
6	97590001	119340000	2.02354096618126	JBLAB-4981
6	119340001	119910000	1.17024512153621	JBLAB-4981
6	119910001	121350000	1.68052798060364	JBLAB-4981
6	121350001	139830000	2.15019365440127	JBLAB-4981
6	139830001	140070000	4.18740675301831	JBLAB-4981
6	140070001	151890000	2.12323490979728	JBLAB-4981
6	151890001	152490000	6.4293922543672	JBLAB-4981
6	152490001	153630000	4.05266930666716	JBLAB-4981
6	153630001	170400000	2.09831781997263	JBLAB-4981
6	170400001	170910000	2.98586865971007	JBLAB-4981
7	30001	44220000	4.00403544997855	JBLAB-4981
7	44220001	44910000	5.73922274955374	JBLAB-4981
7	44910001	64740000	3.84927892347431	JBLAB-4981
7	64740001	67890000	5.6593724829828	JBLAB-4981
7	67890001	75840000	3.72738539297377	JBLAB-4981
7	75840001	76050000	6.26286875620767	JBLAB-4981
7	76800001	89310000	4.00921026438852	JBLAB-4981
7	89310001	93360000	2.11099419765613	JBLAB-4981
7	93360001	138990000	3.97616417304677	JBLAB-4981
7	138990001	139350000	5.83099534271704	JBLAB-4981
7	139350001	156960000	3.79394880334224	JBLAB-4981
7	156960001	157140000	5.93657467094556	JBLAB-4981
7	157140001	159120000	3.66634462679269	JBLAB-4981
8	180001	5850000	1.93679687226233	JBLAB-4981
8	5850001	8400000	2.8368515541103	JBLAB-4981
8	8400001	101190000	2.15518191572051	JBLAB-4981
8	101190001	101550000	3.88201337163064	JBLAB-4981
8	101550001	146310000	2.32381063298541	JBLAB-4981
9	210001	76560000	2.83535584830897	JBLAB-4981
9	76560001	80370000	2.06765926602995	JBLAB-4981
9	80370001	80550000	0.0348026371054149	JBLAB-4981
9	80550001	1.41e+08	2.01402622308949	JBLAB-4981
10	120001	1170000	4.85163144425428	JBLAB-4981
10	1170001	3150000	2.64542166549127	JBLAB-4981
10	3150001	6180000	3.19260017099621	JBLAB-4981
10	6180001	6570000	5.04008323432121	JBLAB-4981
10	6570001	75090000	2.91862470565253	JBLAB-4981
10	75090001	76170000	0.990702421426876	JBLAB-4981
10	76170001	77250000	3.17931494188018	JBLAB-4981
10	77250001	77550000	5.26887162381897	JBLAB-4981
10	77550001	1.32e+08	2.8978605653758	JBLAB-4981
10	132000001	133740000	2.29964282948406	JBLAB-4981
10	133740001	135420000	2.87762003919009	JBLAB-4981
11	210001	55350000	1.94688028128697	JBLAB-4981
11	55350001	55470000	-0.553909659749014	JBLAB-4981
11	55470001	66930000	1.98432312646355	JBLAB-4981
11	66930001	67350000	5.64610966325312	JBLAB-4981
11	67350001	69930000	3.96613106729192	JBLAB-4981
11	69930001	76830000	6.13990250512468	JBLAB-4981
11	76830001	77580000	7.8939917806809	JBLAB-4981
11	77670001	80100000	6.03612611912581	JBLAB-4981
11	80100001	94440000	3.74781209604576	JBLAB-4981
11	94470001	96600000	4.32049226067694	JBLAB-4981
11	96600001	100740000	3.53285367868388	JBLAB-4981
11	100740001	101190000	6.0816089707447	JBLAB-4981
11	101190001	134940000	3.96670969751246	JBLAB-4981
12	180001	27060000	4.44091246725639	JBLAB-4981
12	27060001	32130000	2.95470870420855	JBLAB-4981
12	32130001	33120000	5.54091834728378	JBLAB-4981
12	33120001	54390000	3.09667393364756	JBLAB-4981
12	54420001	55530000	4.96994535769609	JBLAB-4981
12	55560001	95070000	3.04216952357989	JBLAB-4981
12	95070001	95520000	5.05041818168246	JBLAB-4981
12	95520001	133830000	2.96382536995517	JBLAB-4981
13	19530001	49470000	2.06680107468136	JBLAB-4981
13	49470001	115110000	2.96653953301368	JBLAB-4981
14	20190001	30750000	2.04875583593203	JBLAB-4981
14	30750001	31140000	3.78405207554032	JBLAB-4981
14	31140001	62190000	2.00155752647707	JBLAB-4981
14	62190001	62400000	4.24864776680494	JBLAB-4981
14	62400001	74190000	2.00752585154035	JBLAB-4981
14	74190001	74400000	4.13019109924906	JBLAB-4981
14	74400001	95940000	1.99920370236066	JBLAB-4981
14	95940001	96750000	2.82818802753819	JBLAB-4981
14	96750001	107310000	1.88962944390767	JBLAB-4981
15	22320001	22590000	4.38723414354378	JBLAB-4981
15	22770001	102390000	1.96853543694522	JBLAB-4981
16	90001	15570000	2.9768681128364	JBLAB-4981
16	15570001	15720000	5.49460435853	JBLAB-4981
16	15720001	22110000	2.91800433130941	JBLAB-4981
16	22110001	22320000	5.27835532862027	JBLAB-4981
16	22320001	28920000	2.67685745551518	JBLAB-4981
16	28920001	31230000	3.29543350442321	JBLAB-4981
16	31230001	50280000	2.78956973200819	JBLAB-4981
16	50280001	90150000	0.897052170000654	JBLAB-4981
17	1	19170000	2.12825062628157	JBLAB-4981
17	19170001	20220000	4.50816689123142	JBLAB-4981
17	20820001	26220000	2.24082616922523	JBLAB-4981
17	26220001	27600000	4.63420616553747	JBLAB-4981
17	27600001	29400000	2.25360315189623	JBLAB-4981
17	29400001	29820000	-0.0883060659554008	JBLAB-4981
17	29820001	65580000	2.18123599543819	JBLAB-4981
17	65580001	66300000	4.67313093956841	JBLAB-4981
17	66300001	81090000	2.27444736215699	JBLAB-4981
18	150001	540000	2.19211557648459	JBLAB-4981
18	540001	1230000	4.25268423903802	JBLAB-4981
18	1230001	19890000	2.01142554469669	JBLAB-4981
18	19890001	20760000	4.31826631719036	JBLAB-4981
18	20760001	78030000	1.94034500299978	JBLAB-4981
19	270001	9090000	1.83815096235253	JBLAB-4981
19	9090001	9330000	10.1916676430649	JBLAB-4981
19	9330001	10650000	7.44958644606888	JBLAB-4981
19	10650001	11340000	9.07869664166405	JBLAB-4981
19	11340001	13290000	7.1739097584727	JBLAB-4981
19	13290001	13830000	6.11219892268792	JBLAB-4981
19	13830001	14430000	7.63354653322804	JBLAB-4981
19	14430001	15030000	5.10699141801068	JBLAB-4981
19	15030001	15300000	3.47491704584268	JBLAB-4981
19	15300001	15960000	4.90357119420783	JBLAB-4981
19	15960001	24360000	3.61131614968832	JBLAB-4981
19	28320001	29040000	8.82216545160045	JBLAB-4981
19	29040001	30360000	10.5888216450362	JBLAB-4981
19	30360001	30540000	6.7352446372692	JBLAB-4981
19	30540001	31020000	4.49018518861218	JBLAB-4981
19	31020001	32160000	6.17575936819157	JBLAB-4981
19	32160001	32820000	2.82497938472072	JBLAB-4981
19	32820001	33360000	4.72568093592028	JBLAB-4981
19	33360001	39420000	3.48560006941553	JBLAB-4981
19	39420001	59100000	2.68006675908323	JBLAB-4981
20	60001	50250000	3.93819354655818	JBLAB-4981
20	50250001	50550000	5.38272659095714	JBLAB-4981
20	50550001	61980000	3.78343377778027	JBLAB-4981
20	61980001	62340000	6.47570831211615	JBLAB-4981
20	62340001	62910000	4.21389359901208	JBLAB-4981
21	15480001	33990000	2.0618577394001	JBLAB-4981
21	33990001	34200000	4.55852325655021	JBLAB-4981
21	34200001	48090000	2.0897531648986	JBLAB-4981
22	17280001	25620000	1.88485759957022	JBLAB-4981
22	25710001	25920000	5.05888857818212	JBLAB-4981
22	25920001	47610000	1.96889947257251	JBLAB-4981
22	47610001	50310000	1.43489143269865	JBLAB-4981
22	50310001	51180000	2.20147409927419	JBLAB-4981
1	840001	15060000	3.56568694280497	IM_422
1	15060001	16800000	6.69712836397893	IM_422
1	17280001	32880000	3.55959991408754	IM_422
1	32880001	33120000	5.7130776607915	IM_422
1	33120001	81390000	3.48865387056775	IM_422
1	81420001	8.4e+07	5.43530524781858	IM_422
1	84000001	94980000	3.76229343941397	IM_422
1	94980001	95550000	5.87200706179495	IM_422
1	95550001	156780000	3.65192538758761	IM_422
1	156780001	157380000	5.28202210340468	IM_422
1	157380001	213510000	3.66276337076396	IM_422
1	213510001	214380000	2.84903103895904	IM_422
1	214380001	249210000	3.59867903577523	IM_422
2	30001	39060000	2.98737165172728	IM_422
2	39060001	39300000	5.26790573726039	IM_422
2	39300001	64020000	2.99932333912376	IM_422
2	64020001	64590000	4.53661950666837	IM_422
2	64590001	68910000	3.37547762944989	IM_422
2	68910001	72030000	4.32345083766097	IM_422
2	72030001	183180000	2.96796791186474	IM_422
2	183180001	183330000	6.1829810068417	IM_422
2	183330001	235350000	3.01459093068155	IM_422
2	235350001	236640000	4.60384852692451	IM_422
2	236640001	240840000	3.12714640453502	IM_422
2	240840001	240990000	5.17756099097864	IM_422
2	240990001	2.43e+08	3.10524370741012	IM_422
3	90001	4740000	2.81803915934085	IM_422
3	4740001	5070000	4.32427434611462	IM_422
3	5070001	23310000	2.84508435885413	IM_422
3	23310001	23580000	4.45341416628666	IM_422
